draw,peer_reaction_mean_car_pct,peer_drift_mean_car_pct
417,-4.1625000000000005,1.1499999999999986
418,-1.6575000000000002,6.490000000000001
419,11.587499999999999,16.38
420,-6.050000000000001,24.24
421,5.662499999999999,-8.25
422,10.7,-13.5975
423,9.0925,21.2825
424,4.874999999999999,-19.33
425,3.2024999999999992,8.354999999999997
426,6.4,25.7725
427,14.5275,-1.3875000000000006
428,-3.7825000000000015,4.124999999999998
429,0.4324999999999992,-12.185
430,-0.19250000000000078,8.68
431,-0.28500000000000103,8.1875
432,-3.0600000000000005,-14.302499999999998
433,-21.244999999999997,10.5
434,-4.3175,26.2625
435,1.3000000000000005,0.7300000000000022
436,-2.8375000000000004,0.7349999999999977
437,-1.425000000000001,-18.845000000000002
438,-2.4700000000000015,37.230000000000004
439,8.84,21.9525
440,-10.965,21.09
441,7.444999999999999,20.599999999999998
442,6.145,11.604999999999997
443,3.1649999999999987,14.027499999999996
444,2.76,22.377499999999998
445,8.9225,6.1324999999999985
446,-2.2824999999999998,-4.037500000000001
447,18.612499999999997,-20.015
448,2.812499999999999,21.674999999999997
449,2.682499999999999,24.4375
450,-13.954999999999998,1.9574999999999996
451,0.35,2.6249999999999982
452,-6.515,34.709999999999994
453,2.184999999999999,15.2425
454,-5.37,19.5475
455,9.53,1.032499999999999
456,8.9525,8.877499999999998
457,-20.775,24.287499999999998
458,0.9625000000000004,-3.895000000000002
459,1.5200000000000005,-4.452500000000004
460,9.625,-5.075
461,1.9699999999999986,21.04
462,9.78,21.424999999999997
463,-4.34,5.774999999999998
464,4.639999999999999,8.849999999999998
465,6.834999999999998,29.3875
466,-2.160000000000001,7.467499999999999
467,-10.295,-4.1324999999999985
468,-8.91,24.655
469,16.1625,27.16
470,3.2375,19.8875
471,3.337500000000001,26.415
472,-4.905000000000001,17.1625
473,12.3875,12.577499999999999
474,0.6299999999999999,8.984999999999998
475,2.807499999999999,4.4475
476,-5.057500000000001,8.5
477,-1.4375000000000002,4.739999999999998
478,0.49749999999999994,-8.487499999999999
479,7.432499999999999,-5.492500000000003
480,-1.2300000000000002,20.8325
481,4.0875,17.1875
482,-2.4350000000000014,-9.399999999999999
483,7.8824999999999985,7.042500000000001
484,6.3725000000000005,17.675
485,5.937499999999998,-10.95
486,-0.5075000000000007,5.5624999999999964
487,2.2624999999999993,-0.7125000000000004
488,5.800000000000001,-8.275000000000002
489,6.7575,-11.2825
490,5.772499999999999,-4.010000000000001
491,-1.625,3.6224999999999987
492,5.595000000000001,24.134999999999998
493,8.0975,19.959999999999997
494,6.5275,-20.182499999999997
495,3.9800000000000004,-2.7600000000000007
496,-2.6350000000000007,-13.874999999999998
497,7.6,23.4375
498,4.5124999999999975,6.3149999999999995
499,3.4750000000000005,-2.0224999999999995
500,-0.15249999999999986,12.979999999999999
501,11.022499999999999,13.679999999999998
502,-14.4125,13.5275
503,2.0700000000000003,21.915
504,12.0875,6.9775
505,-13.5775,33.67
506,-0.03249999999999931,23.7175
507,6.42,18.735
508,4.2475000000000005,23.3525
509,0.2299999999999991,19.099999999999998
510,-16.6225,-7.477499999999997
511,-0.43500000000000005,13.369999999999997
512,2.3049999999999997,-4.882500000000002
